i,n,b_low,b_high,b_sum,r,approx,n_calls,time_ms
2,300,40,80,18042,200,4280.091550644737,60200,826619
3,300,40,80,18042,200,4244.449756102951,60200,800504
4,300,40,80,18042,200,4367.493501898237,60200,802295
5,300,40,80,18042,200,3705.7159218913557,60200,802023
6,300,40,80,18042,200,3890.6763249796386,60200,802144
7,300,40,80,18042,200,4306.468206164359,60200,807838
8,300,40,80,18042,200,4395.506316485258,60200,806364
9,300,40,80,18042,200,4427.817334433838,60200,806545
10,300,40,80,18042,200,4223.119884466224,60200,805126
1,300,40,80,18042,300,4153.438797848464,90300,1221492
2,300,40,80,18042,300,4298.544705049927,90300,1217254
3,300,40,80,18042,300,4434.177442646768,90300,1212380
4,300,40,80,18042,300,4698.263500863755,90300,1220158
5,300,40,80,18042,300,4454.6832258272125,90300,1207754
6,300,40,80,18042,300,4534.819520947623,90300,1187434
7,300,40,80,18042,300,4586.136781804699,90300,1190047
8,300,40,80,18042,300,4439.937167121787,90300,1182083
9,300,40,80,18042,300,4531.666752208751,90300,1193734
10,300,40,80,18042,300,4467.508012249103,90300,1181339
1,300,40,80,18042,400,4367.9501878628935,120400,1590990
2,300,40,80,18042,400,4633.540529978611,120400,1592112
3,300,40,80,18042,400,4638.239956331027,120400,1600047
4,300,40,80,18042,400,4529.012617698464,120400,1589850
5,300,40,80,18042,400,4751.765910864536,120400,1603438
6,300,40,80,18042,400,4633.239950391313,120400,1594878
7,300,40,80,18042,400,4732.336452222323,120400,1592582
8,300,40,80,18042,400,4816.644025476422,120400,1598792
9,300,40,80,18042,400,4278.170694704106,120400,1599550
10,300,40,80,18042,400,4766.513825720938,120400,1596334
