i,n,b_low,b_high,b_sum,r,approx,n_calls,time_ms
6,50,20,40,1501,60,4645.126498280641,22997,219865
7,50,20,40,1501,60,4645.126498280641,22902,219271
8,50,20,40,1501,60,4644.944804442997,22932,219607
9,50,20,40,1501,60,4645.126498280641,22934,219703
10,50,20,40,1501,60,4644.325242424978,22899,219031
1,50,20,40,1501,80,4712.208775026939,19474,187496
2,50,20,40,1501,80,4712.254620541327,19455,186830
3,50,20,40,1501,80,4711.8770341694335,19460,186714
4,50,20,40,1501,80,4711.593775679214,19597,189930
5,50,20,40,1501,80,4711.202206578536,19477,201046
6,50,20,40,1501,80,4712.033908325566,19506,199950
7,50,20,40,1501,80,4711.963284260324,19543,200231
8,50,20,40,1501,80,4712.214279082192,19415,198761
9,50,20,40,1501,80,4712.048781814149,19532,200682
10,50,20,40,1501,80,4712.232804025296,19470,200075
1,50,40,80,3008,10,3513.5916172480133,40326,403636
2,50,40,80,3008,10,3513.5916172480133,40331,404479
3,50,40,80,3008,10,3513.5916172480133,40260,394212
4,50,40,80,3008,10,3513.5916172480133,40262,385502
5,50,40,80,3008,10,3513.5916172480133,40542,388190
6,50,40,80,3008,10,3513.5916172480133,40297,386398
7,50,40,80,3008,10,3513.5916172480133,40406,387256
8,50,40,80,3008,10,3513.5916172480133,40349,389808
9,50,40,80,3008,10,3513.5916172480133,40369,386561
10,50,40,80,3008,10,3513.5916172480133,40268,385469
1,50,40,80,3008,40,4493.147172749084,29183,282365
2,50,40,80,3008,40,4492.985579402115,28905,278949
3,50,40,80,3008,40,4492.985579402115,28977,280174
4,50,40,80,3008,40,4493.605550488809,28979,279845
5,50,40,80,3008,40,4493.5571422914345,28988,279813
6,50,40,80,3008,40,4493.147172749084,28939,281060
7,50,40,80,3008,40,4492.985579402115,28972,278994
8,50,40,80,3008,40,4493.605550488809,28898,279105
9,50,40,80,3008,40,4492.985579402115,28961,278914
10,50,40,80,3008,40,4491.670998503461,29131,281260
1,50,40,80,3008,60,4644.944804442997,24752,241147
2,50,40,80,3008,60,4644.891184453467,24837,242856
3,50,40,80,3008,60,4644.944804442997,24876,242942
4,50,40,80,3008,60,4645.161907300316,24714,240544
5,50,40,80,3008,60,4645.086713545071,24767,241188
6,50,40,80,3008,60,4645.161907300316,24744,241370
7,50,40,80,3008,60,4644.555372554095,24794,241763
8,50,40,80,3008,60,4644.944804442997,24848,242245
9,50,40,80,3008,60,4645.127813464395,24634,239849
10,50,40,80,3008,60,4644.581829856909,24879,242431
1,50,40,80,3008,80,4712.250369442641,21868,213738
2,50,40,80,3008,80,4712.166086909088,21991,214910
3,50,40,80,3008,80,4711.932563432601,21863,213503
4,50,40,80,3008,80,4711.961347854796,21897,213644
5,50,40,80,3008,80,4710.7740301304575,22033,214886
6,50,40,80,3008,80,4711.701320174988,21968,214478
7,50,40,80,3008,80,4712.290925039141,21854,212987
8,50,40,80,3008,80,4711.774955627014,22014,214653
9,50,40,80,3008,80,4712.250369442641,21853,213281
10,50,40,80,3008,80,4711.876294924715,21922,213752
1,300,40,80,18042,50,4633.078201894585,1344986,15249420
2,300,40,80,18042,50,4633.078201894585,1344511,15136738
3,300,40,80,18042,50,4633.078201894585,1346249,15050807
4,300,40,80,18042,50,4633.078201894585,1344325,15093229
5,300,40,80,18042,50,4633.078201894585,1345366,15202144
6,300,40,80,18042,50,4633.078201894585,1345586,15168506
7,300,40,80,18042,50,4633.078201894585,1345066,15141065
8,300,40,80,18042,50,4633.078201894585,1345200,15028160
9,300,40,80,18042,50,4633.078201894585,1344856,15030869
10,300,40,80,18042,50,4633.078201894585,1345751,15150332
