i,n,b_low,b_high,r,approx,n_calls,time_ms
36,50,3,12,75,5845.0,250,4
37,50,3,12,75,5282.0,199,3
38,50,3,12,75,4942.0,214,3
39,50,3,12,75,5270.0,211,3
40,50,3,12,75,5677.0,207,3
41,50,3,12,75,5758.0,217,3
42,50,3,12,75,5294.0,209,3
43,50,3,12,75,4865.0,216,3
44,50,3,12,75,4710.0,203,3
45,50,3,12,75,5024.0,232,4
46,50,3,12,75,4798.0,203,3
47,50,3,12,75,5628.0,218,3
48,50,3,12,75,4695.0,223,3
49,50,3,12,75,5006.0,244,4
50,50,3,12,75,4724.0,222,3
51,50,3,12,75,4774.0,218,3
52,50,3,12,75,4178.0,226,4
53,50,3,12,75,5628.0,237,4
54,50,3,12,75,5084.0,215,3
55,50,3,12,75,5043.0,233,4
56,50,3,12,75,5301.0,245,4
57,50,3,12,75,4876.0,216,3
58,50,3,12,75,5434.0,208,3
59,50,3,12,75,4908.0,204,3
60,50,3,12,75,4069.0,192,3
61,50,3,12,75,5052.0,235,4
62,50,3,12,75,5028.0,218,3
63,50,3,12,75,5912.0,245,4
64,50,3,12,75,5542.0,226,3
65,50,3,12,75,4419.0,200,3
66,50,3,12,75,4226.0,240,4
67,50,3,12,75,6042.0,242,4
68,50,3,12,75,4825.0,215,3
69,50,3,12,75,5130.0,235,4
70,50,3,12,75,4611.0,221,3
71,50,3,12,75,5239.0,205,3
72,50,3,12,75,4881.0,218,3
73,50,3,12,75,3210.0,215,3
74,50,3,12,75,4553.0,222,3
75,50,3,12,75,5782.0,248,4
76,50,3,12,75,5351.0,244,4
77,50,3,12,75,5396.0,214,3
78,50,3,12,75,4848.0,251,4
79,50,3,12,75,5114.0,211,3
80,50,3,12,75,5318.0,216,3
81,50,3,12,75,5227.0,219,3
82,50,3,12,75,5326.0,213,3
83,50,3,12,75,4879.0,226,4
84,50,3,12,75,5039.0,230,4
85,50,3,12,75,4493.0,219,3
86,50,3,12,75,4795.0,200,3
87,50,3,12,75,4489.0,235,4
88,50,3,12,75,5422.0,213,3
89,50,3,12,75,4824.0,205,3
90,50,3,12,75,5086.0,212,3
91,50,3,12,75,5003.0,241,4
92,50,3,12,75,5578.0,232,4
93,50,3,12,75,5019.0,228,3
94,50,3,12,75,4862.0,230,4
95,50,3,12,75,4547.0,207,3
96,50,3,12,75,5698.0,226,3
97,50,3,12,75,5006.0,223,3
98,50,3,12,75,4349.0,208,3
99,50,3,12,75,5401.0,228,4
100,50,3,12,75,4385.0,216,3
1,50,13,53,75,5909.0,218,3
2,50,13,53,75,4436.0,201,3
3,50,13,53,75,7288.0,205,3
4,50,13,53,75,2980.0,204,3
5,50,13,53,75,7373.0,252,4
6,50,13,53,75,5874.0,194,3
7,50,13,53,75,6240.0,209,3
8,50,13,53,75,4906.0,183,2
9,50,13,53,75,6001.0,201,3
10,50,13,53,75,6022.0,217,3
11,50,13,53,75,6022.0,201,3
12,50,13,53,75,5380.0,197,3
13,50,13,53,75,4965.0,184,3
14,50,13,53,75,3526.0,211,3
15,50,13,53,75,5261.0,204,3
16,50,13,53,75,4908.0,217,3
17,50,13,53,75,5595.0,203,3
18,50,13,53,75,4872.0,167,2
19,50,13,53,75,4674.0,202,3
20,50,13,53,75,5436.0,199,3
21,50,13,53,75,7288.0,221,3
22,50,13,53,75,5680.0,183,3
23,50,13,53,75,7195.0,204,3
24,50,13,53,75,6048.0,233,3
25,50,13,53,75,6813.0,257,4
26,50,13,53,75,5349.0,205,3
27,50,13,53,75,6569.0,206,3
28,50,13,53,75,4247.0,178,2
29,50,13,53,75,6225.0,177,2
30,50,13,53,75,4466.0,177,2
31,50,13,53,75,7120.0,228,3
32,50,13,53,75,6462.0,280,4
33,50,13,53,75,6914.0,281,4
34,50,13,53,75,3694.0,179,2
35,50,13,53,75,6525.0,176,2
36,50,13,53,75,6075.0,207,3
37,50,13,53,75,6725.0,207,3
38,50,13,53,75,3290.0,183,3
39,50,13,53,75,5712.0,186,3
40,50,13,53,75,6063.0,228,3
41,50,13,53,75,7352.0,217,3
42,50,13,53,75,5357.0,233,3
43,50,13,53,75,6497.0,210,3
44,50,13,53,75,6890.0,219,3
45,50,13,53,75,6506.0,201,3
46,50,13,53,75,5274.0,233,3
47,50,13,53,75,6498.0,273,4
48,50,13,53,75,6204.0,253,4
49,50,13,53,75,5347.0,214,3
50,50,13,53,75,6693.0,177,2
51,50,13,53,75,6637.0,219,3
52,50,13,53,75,7110.0,210,3
53,50,13,53,75,5219.0,193,3
54,50,13,53,75,3610.0,192,3
55,50,13,53,75,6063.0,176,2
56,50,13,53,75,4937.0,196,3
57,50,13,53,75,5802.0,241,3
58,50,13,53,75,4987.0,245,4
59,50,13,53,75,5426.0,183,3
60,50,13,53,75,5709.0,227,3
61,50,13,53,75,6813.0,196,3
62,50,13,53,75,7210.0,219,3
63,50,13,53,75,7256.0,197,3
64,50,13,53,75,5324.0,178,2
65,50,13,53,75,6640.0,226,3
66,50,13,53,75,6867.0,192,3
67,50,13,53,75,3840.0,218,3
68,50,13,53,75,6333.0,183,3
69,50,13,53,75,5523.0,236,3
70,50,13,53,75,5324.0,163,2
71,50,13,53,75,6858.0,218,3
72,50,13,53,75,6840.0,198,3
73,50,13,53,75,3099.0,188,3
74,50,13,53,75,5457.0,213,3
75,50,13,53,75,6225.0,221,3
76,50,13,53,75,5241.0,171,2
77,50,13,53,75,6243.0,245,4
78,50,13,53,75,6576.0,196,3
79,50,13,53,75,5964.0,195,3
80,50,13,53,75,6115.0,207,3
81,50,13,53,75,5557.0,260,4
82,50,13,53,75,5038.0,180,2
83,50,13,53,75,6333.0,206,3
84,50,13,53,75,6858.0,199,3
85,50,13,53,75,4692.0,176,2
86,50,13,53,75,6360.0,178,3
87,50,13,53,75,6813.0,175,2
88,50,13,53,75,7071.0,221,3
89,50,13,53,75,4745.0,187,3
90,50,13,53,75,7088.0,220,3
91,50,13,53,75,6447.0,259,4
92,50,13,53,75,7256.0,198,3
93,50,13,53,75,4530.0,259,4
94,50,13,53,75,6749.0,209,3
95,50,13,53,75,4574.0,186,3
96,50,13,53,75,5196.0,201,3
97,50,13,53,75,4644.0,235,3
98,50,13,53,75,5496.0,174,2
99,50,13,53,75,5844.0,214,3
100,50,13,53,75,5520.0,213,3
1,100,1,1,25,2187.0,1150,23
2,100,1,1,25,2195.0,1150,23
3,100,1,1,25,2182.0,1150,23
4,100,1,1,25,2200.0,1150,23
5,100,1,1,25,2209.0,1150,23
6,100,1,1,25,2206.0,1150,23
7,100,1,1,25,2203.0,1150,23
8,100,1,1,25,2198.0,1150,23
9,100,1,1,25,2187.0,1150,23
10,100,1,1,25,2207.0,1150,23
11,100,1,1,25,2193.0,1150,23
12,100,1,1,25,2188.0,1150,23
13,100,1,1,25,2186.0,1150,23
14,100,1,1,25,2205.0,1150,23
15,100,1,1,25,2197.0,1150,23
16,100,1,1,25,2189.0,1150,23
17,100,1,1,25,2198.0,1150,23
18,100,1,1,25,2196.0,1150,23
19,100,1,1,25,2191.0,1150,23
20,100,1,1,25,2193.0,1150,23
21,100,1,1,25,2192.0,1150,23
22,100,1,1,25,2201.0,1150,23
23,100,1,1,25,2191.0,1150,23
24,100,1,1,25,2189.0,1150,24
25,100,1,1,25,2186.0,1150,23
26,100,1,1,25,2190.0,1150,23
27,100,1,1,25,2175.0,1150,23
28,100,1,1,25,2209.0,1150,23
29,100,1,1,25,2199.0,1150,23
30,100,1,1,25,2193.0,1150,23
31,100,1,1,25,2197.0,1150,23
32,100,1,1,25,2188.0,1150,23
33,100,1,1,25,2185.0,1150,23
34,100,1,1,25,2195.0,1150,23
35,100,1,1,25,2192.0,1150,23
36,100,1,1,25,2187.0,1150,23
37,100,1,1,25,2186.0,1150,23
38,100,1,1,25,2190.0,1150,23
39,100,1,1,25,2200.0,1150,23
40,100,1,1,25,2202.0,1150,23
41,100,1,1,25,2193.0,1150,23
42,100,1,1,25,2191.0,1150,23
43,100,1,1,25,2198.0,1150,23
44,100,1,1,25,2209.0,1150,23
45,100,1,1,25,2197.0,1150,23
46,100,1,1,25,2196.0,1150,23
47,100,1,1,25,2192.0,1150,23
48,100,1,1,25,2201.0,1150,23
49,100,1,1,25,2201.0,1150,23
50,100,1,1,25,2193.0,1150,23
51,100,1,1,25,2203.0,1150,23
52,100,1,1,25,2187.0,1150,23
53,100,1,1,25,2201.0,1150,23
54,100,1,1,25,2188.0,1150,23
55,100,1,1,25,2201.0,1150,23
56,100,1,1,25,2189.0,1150,23
57,100,1,1,25,2194.0,1150,23
58,100,1,1,25,2207.0,1150,23
59,100,1,1,25,2193.0,1150,23
60,100,1,1,25,2199.0,1150,22
61,100,1,1,25,2205.0,1150,22
62,100,1,1,25,2201.0,1150,23
63,100,1,1,25,2181.0,1150,23
64,100,1,1,25,2200.0,1150,22
65,100,1,1,25,2184.0,1150,23
66,100,1,1,25,2191.0,1150,23
67,100,1,1,25,2200.0,1150,23
68,100,1,1,25,2192.0,1150,23
69,100,1,1,25,2185.0,1150,23
70,100,1,1,25,2190.0,1150,23
71,100,1,1,25,2187.0,1150,22
72,100,1,1,25,2191.0,1150,22
73,100,1,1,25,2202.0,1150,23
74,100,1,1,25,2183.0,1150,23
75,100,1,1,25,2199.0,1150,23
76,100,1,1,25,2190.0,1150,22
77,100,1,1,25,2197.0,1150,23
78,100,1,1,25,2189.0,1150,23
79,100,1,1,25,2196.0,1150,23
80,100,1,1,25,2190.0,1150,22
81,100,1,1,25,2206.0,1150,23
82,100,1,1,25,2193.0,1150,23
83,100,1,1,25,2188.0,1150,23
84,100,1,1,25,2197.0,1150,23
85,100,1,1,25,2202.0,1150,22
86,100,1,1,25,2206.0,1150,23
87,100,1,1,25,2188.0,1150,23
88,100,1,1,25,2191.0,1150,22
89,100,1,1,25,2205.0,1150,23
90,100,1,1,25,2193.0,1150,22
91,100,1,1,25,2198.0,1150,22
92,100,1,1,25,2197.0,1150,22
93,100,1,1,25,2196.0,1150,23
94,100,1,1,25,2180.0,1150,22
95,100,1,1,25,2183.0,1150,22
96,100,1,1,25,2192.0,1150,22
97,100,1,1,25,2197.0,1150,23
98,100,1,1,25,2207.0,1150,23
99,100,1,1,25,2194.0,1150,23
100,100,1,1,25,2197.0,1150,23
1,100,1,4,25,2089.0,538,10
2,100,1,4,25,2151.0,511,9
3,100,1,4,25,2144.0,549,10
4,100,1,4,25,2207.0,553,10
5,100,1,4,25,2082.0,544,10
6,100,1,4,25,2185.0,548,10
7,100,1,4,25,2114.0,515,10
8,100,1,4,25,2199.0,546,10
9,100,1,4,25,1963.0,520,10
10,100,1,4,25,2073.0,542,10
11,100,1,4,25,2096.0,549,10
12,100,1,4,25,2123.0,556,10
13,100,1,4,25,2015.0,542,10
14,100,1,4,25,1869.0,523,10
15,100,1,4,25,2200.0,554,10
16,100,1,4,25,2135.0,520,10
17,100,1,4,25,2147.0,535,10
18,100,1,4,25,2067.0,532,10
19,100,1,4,25,2140.0,554,10
20,100,1,4,25,2222.0,569,11
21,100,1,4,25,2161.0,612,11
22,100,1,4,25,2168.0,555,10
23,100,1,4,25,2123.0,552,10
24,100,1,4,25,2010.0,538,10
25,100,1,4,25,1967.0,507,9
26,100,1,4,25,2220.0,562,10
27,100,1,4,25,2074.0,568,11
28,100,1,4,25,2125.0,553,10
29,100,1,4,25,2074.0,527,10
30,100,1,4,25,2226.0,571,11
31,100,1,4,25,2061.0,549,10
32,100,1,4,25,2074.0,549,10
33,100,1,4,25,2238.0,559,10
34,100,1,4,25,2188.0,575,11
35,100,1,4,25,2240.0,556,10
36,100,1,4,25,2050.0,548,10
37,100,1,4,25,2033.0,523,10
38,100,1,4,25,2133.0,545,10
39,100,1,4,25,2143.0,509,9
40,100,1,4,25,1929.0,543,10
41,100,1,4,25,2100.0,531,10
42,100,1,4,25,2066.0,547,10
43,100,1,4,25,2085.0,542,10
44,100,1,4,25,1988.0,544,10
45,100,1,4,25,2259.0,552,10
46,100,1,4,25,2120.0,532,10
47,100,1,4,25,2147.0,541,10
48,100,1,4,25,2059.0,536,10
49,100,1,4,25,2144.0,521,10
50,100,1,4,25,2076.0,540,10
51,100,1,4,25,2049.0,527,10
52,100,1,4,25,2202.0,563,10
53,100,1,4,25,2226.0,567,10
54,100,1,4,25,2240.0,557,10
55,100,1,4,25,2062.0,521,10
56,100,1,4,25,2208.0,540,10
57,100,1,4,25,2031.0,538,10
58,100,1,4,25,2138.0,565,11
59,100,1,4,25,2078.0,542,10
60,100,1,4,25,1992.0,545,10
61,100,1,4,25,2159.0,538,10
62,100,1,4,25,2223.0,568,10
63,100,1,4,25,2137.0,517,10
64,100,1,4,25,2171.0,537,10
65,100,1,4,25,2147.0,539,10
66,100,1,4,25,1967.0,512,10
67,100,1,4,25,2071.0,553,10
68,100,1,4,25,2165.0,542,10
69,100,1,4,25,2048.0,537,10
70,100,1,4,25,2110.0,549,10
71,100,1,4,25,1986.0,546,10
72,100,1,4,25,2229.0,563,10
73,100,1,4,25,2172.0,538,10
74,100,1,4,25,2155.0,561,10
75,100,1,4,25,2120.0,532,10
76,100,1,4,25,2071.0,537,10
77,100,1,4,25,2110.0,538,10
78,100,1,4,25,2133.0,547,10
79,100,1,4,25,2010.0,561,10
80,100,1,4,25,2121.0,534,10
81,100,1,4,25,2203.0,549,10
82,100,1,4,25,2103.0,555,10
83,100,1,4,25,1867.0,532,10
84,100,1,4,25,2067.0,547,10
85,100,1,4,25,2123.0,525,10
86,100,1,4,25,2111.0,524,10
87,100,1,4,25,2181.0,557,10
88,100,1,4,25,2144.0,542,10
89,100,1,4,25,2091.0,535,10
90,100,1,4,25,2206.0,541,10
91,100,1,4,25,2183.0,532,10
92,100,1,4,25,2219.0,551,10
93,100,1,4,25,2099.0,506,9
94,100,1,4,25,2268.0,561,10
95,100,1,4,25,1808.0,558,10
96,100,1,4,25,2150.0,522,10
97,100,1,4,25,2036.0,546,10
98,100,1,4,25,2218.0,565,10
99,100,1,4,25,2162.0,533,10
100,100,1,4,25,2050.0,516,10
1,100,4,17,25,2306.0,498,9
2,100,4,17,25,2306.0,468,8
3,100,4,17,25,2323.0,496,9
4,100,4,17,25,2398.0,505,9
5,100,4,17,25,2353.0,447,8
6,100,4,17,25,2425.0,465,8
7,100,4,17,25,2377.0,456,8
8,100,4,17,25,2258.0,462,8
9,100,4,17,25,2393.0,454,8
10,100,4,17,25,2308.0,469,8
11,100,4,17,25,2307.0,492,9
12,100,4,17,25,2306.0,471,8
13,100,4,17,25,2425.0,475,8
14,100,4,17,25,2341.0,490,9
15,100,4,17,25,2308.0,467,8
16,100,4,17,25,2398.0,441,8
17,100,4,17,25,2401.0,459,8
18,100,4,17,25,2385.0,491,9
19,100,4,17,25,2306.0,447,8
20,100,4,17,25,2377.0,483,9
21,100,4,17,25,2306.0,462,8
22,100,4,17,25,2401.0,458,8
23,100,4,17,25,2308.0,495,9
24,100,4,17,25,2341.0,488,9
25,100,4,17,25,2401.0,493,9
26,100,4,17,25,2336.0,509,9
27,100,4,17,25,2103.0,458,8
28,100,4,17,25,2425.0,461,8
29,100,4,17,25,2425.0,465,8
30,100,4,17,25,2297.0,476,8
31,100,4,17,25,2398.0,494,8
32,100,4,17,25,2385.0,485,8
33,100,4,17,25,2377.0,467,8
34,100,4,17,25,2377.0,491,9
35,100,4,17,25,2365.0,481,9
36,100,4,17,25,2341.0,507,9
37,100,4,17,25,2425.0,459,8
38,100,4,17,25,2425.0,484,9
39,100,4,17,25,2361.0,471,8
40,100,4,17,25,2336.0,506,9
41,100,4,17,25,2425.0,419,7
42,100,4,17,25,2425.0,469,8
43,100,4,17,25,2306.0,465,8
44,100,4,17,25,2389.0,475,8
45,100,4,17,25,2341.0,480,8
46,100,4,17,25,2306.0,472,8
47,100,4,17,25,2425.0,456,8
48,100,4,17,25,2401.0,478,8
49,100,4,17,25,2389.0,472,8
50,100,4,17,25,2361.0,482,9
51,100,4,17,25,2282.0,479,9
52,100,4,17,25,2306.0,427,7
53,100,4,17,25,2401.0,466,8
54,100,4,17,25,2393.0,463,8
55,100,4,17,25,2306.0,498,9
56,100,4,17,25,2350.0,462,8
57,100,4,17,25,2306.0,445,8
58,100,4,17,25,2306.0,448,8
59,100,4,17,25,2361.0,468,8
60,100,4,17,25,2059.0,467,8
61,100,4,17,25,2369.0,508,9
62,100,4,17,25,2398.0,433,8
63,100,4,17,25,2341.0,471,8
64,100,4,17,25,2377.0,480,8
65,100,4,17,25,2425.0,454,8
66,100,4,17,25,2154.0,467,8
67,100,4,17,25,2306.0,485,9
68,100,4,17,25,2425.0,490,9
69,100,4,17,25,2365.0,487,9
70,100,4,17,25,2306.0,479,8
71,100,4,17,25,2401.0,477,8
72,100,4,17,25,2393.0,451,8
73,100,4,17,25,2361.0,478,8
74,100,4,17,25,2425.0,503,9
75,100,4,17,25,2393.0,479,9
76,100,4,17,25,2425.0,475,8
77,100,4,17,25,2258.0,464,8
78,100,4,17,25,2393.0,456,8
79,100,4,17,25,2425.0,450,8
80,100,4,17,25,2425.0,437,8
81,100,4,17,25,2258.0,459,8
82,100,4,17,25,2255.0,478,8
83,100,4,17,25,2401.0,456,8
84,100,4,17,25,2325.0,482,8
85,100,4,17,25,2154.0,464,8
86,100,4,17,25,2334.0,457,8
87,100,4,17,25,1916.0,467,8
88,100,4,17,25,2306.0,465,8
89,100,4,17,25,2306.0,479,8
90,100,4,17,25,2377.0,459,8
91,100,4,17,25,2377.0,453,8
92,100,4,17,25,2377.0,457,8
93,100,4,17,25,2401.0,460,8
94,100,4,17,25,2377.0,468,8
95,100,4,17,25,2377.0,459,8
96,100,4,17,25,2361.0,469,8
97,100,4,17,25,2398.0,494,9
98,100,4,17,25,2131.0,448,8
99,100,4,17,25,2341.0,469,8
100,100,4,17,25,2306.0,448,8
1,100,1,1,50,3299.0,1100,23
2,100,1,1,50,3296.0,1100,23
3,100,1,1,50,3294.0,1100,23
4,100,1,1,50,3277.0,1100,23
5,100,1,1,50,3303.0,1100,23
6,100,1,1,50,3269.0,1100,23
7,100,1,1,50,3303.0,1100,23
8,100,1,1,50,3299.0,1100,23
9,100,1,1,50,3292.0,1100,23
10,100,1,1,50,3283.0,1100,23
11,100,1,1,50,3299.0,1100,23
12,100,1,1,50,3291.0,1100,23
13,100,1,1,50,3287.0,1100,23
14,100,1,1,50,3307.0,1100,23
15,100,1,1,50,3295.0,1100,23
16,100,1,1,50,3291.0,1100,23
17,100,1,1,50,3301.0,1100,23
18,100,1,1,50,3295.0,1100,23
19,100,1,1,50,3289.0,1100,23
20,100,1,1,50,3304.0,1100,23
21,100,1,1,50,3273.0,1100,23
22,100,1,1,50,3300.0,1100,23
23,100,1,1,50,3295.0,1100,23
24,100,1,1,50,3284.0,1100,23
25,100,1,1,50,3296.0,1100,23
26,100,1,1,50,3292.0,1100,23
27,100,1,1,50,3303.0,1100,23
28,100,1,1,50,3305.0,1100,23
29,100,1,1,50,3291.0,1100,23
30,100,1,1,50,3302.0,1100,23
31,100,1,1,50,3242.0,1100,23
32,100,1,1,50,3294.0,1100,23
33,100,1,1,50,3290.0,1100,23
34,100,1,1,50,3282.0,1100,23
35,100,1,1,50,3295.0,1100,23
36,100,1,1,50,3305.0,1100,23
37,100,1,1,50,3295.0,1100,23
38,100,1,1,50,3283.0,1100,23
39,100,1,1,50,3279.0,1100,23
40,100,1,1,50,3283.0,1100,23
41,100,1,1,50,3277.0,1100,23
42,100,1,1,50,3291.0,1100,23
43,100,1,1,50,3301.0,1100,23
44,100,1,1,50,3302.0,1100,23
45,100,1,1,50,3249.0,1100,23
46,100,1,1,50,3299.0,1100,23
47,100,1,1,50,3285.0,1100,23
48,100,1,1,50,3293.0,1100,23
49,100,1,1,50,3299.0,1100,23
50,100,1,1,50,3296.0,1100,23
51,100,1,1,50,3281.0,1100,23
52,100,1,1,50,3282.0,1100,23
53,100,1,1,50,3298.0,1100,23
54,100,1,1,50,3287.0,1100,23
55,100,1,1,50,3281.0,1100,23
56,100,1,1,50,3298.0,1100,23
57,100,1,1,50,3267.0,1100,23
58,100,1,1,50,3291.0,1100,23
59,100,1,1,50,3293.0,1100,23
60,100,1,1,50,3273.0,1100,23
61,100,1,1,50,3291.0,1100,23
62,100,1,1,50,3303.0,1100,23
63,100,1,1,50,3290.0,1100,23
64,100,1,1,50,3303.0,1100,23
65,100,1,1,50,3291.0,1100,23
66,100,1,1,50,3264.0,1100,23
67,100,1,1,50,3283.0,1100,23
68,100,1,1,50,3301.0,1100,23
69,100,1,1,50,3248.0,1100,23
70,100,1,1,50,3293.0,1100,23
71,100,1,1,50,3279.0,1100,23
72,100,1,1,50,3299.0,1100,23
73,100,1,1,50,3277.0,1100,23
74,100,1,1,50,3281.0,1100,23
75,100,1,1,50,3275.0,1100,23
76,100,1,1,50,3308.0,1100,23
77,100,1,1,50,3299.0,1100,23
78,100,1,1,50,3293.0,1100,23
79,100,1,1,50,3295.0,1100,23
80,100,1,1,50,3298.0,1100,23
81,100,1,1,50,3278.0,1100,23
82,100,1,1,50,3269.0,1100,23
83,100,1,1,50,3291.0,1100,23
84,100,1,1,50,3244.0,1100,23
85,100,1,1,50,3293.0,1100,23
86,100,1,1,50,3308.0,1100,23
87,100,1,1,50,3298.0,1100,23
88,100,1,1,50,3276.0,1100,23
89,100,1,1,50,3298.0,1100,23
90,100,1,1,50,3296.0,1100,23
91,100,1,1,50,3275.0,1100,24
92,100,1,1,50,3286.0,1100,23
93,100,1,1,50,3274.0,1100,23
94,100,1,1,50,3269.0,1100,23
95,100,1,1,50,3283.0,1100,22
96,100,1,1,50,3272.0,1100,23
97,100,1,1,50,3267.0,1100,23
98,100,1,1,50,3296.0,1100,23
99,100,1,1,50,3277.0,1100,23
100,100,1,1,50,3298.0,1100,23
1,100,2,8,50,4013.0,495,9
2,100,2,8,50,3817.0,481,9
3,100,2,8,50,4008.0,520,10
4,100,2,8,50,3954.0,473,9
5,100,2,8,50,4245.0,487,9
6,100,2,8,50,4004.0,529,10
7,100,2,8,50,4079.0,493,9
8,100,2,8,50,3963.0,511,9
9,100,2,8,50,4005.0,512,9
10,100,2,8,50,4507.0,560,10
11,100,2,8,50,3845.0,528,10
12,100,2,8,50,3976.0,486,9
13,100,2,8,50,3978.0,509,9
14,100,2,8,50,4012.0,469,9
15,100,2,8,50,3850.0,522,9
16,100,2,8,50,4082.0,499,9
17,100,2,8,50,3627.0,473,9
18,100,2,8,50,4147.0,481,9
19,100,2,8,50,3824.0,460,8
20,100,2,8,50,3688.0,476,9
21,100,2,8,50,3984.0,504,9
22,100,2,8,50,4166.0,444,8
23,100,2,8,50,4213.0,462,8
24,100,2,8,50,4058.0,470,9
25,100,2,8,50,3821.0,488,9
26,100,2,8,50,4186.0,465,8
27,100,2,8,50,3744.0,470,9
28,100,2,8,50,4087.0,508,9
29,100,2,8,50,3812.0,492,9
30,100,2,8,50,3612.0,475,9
31,100,2,8,50,4015.0,495,9
32,100,2,8,50,3757.0,492,9
33,100,2,8,50,3968.0,514,9
34,100,2,8,50,3841.0,445,8
35,100,2,8,50,4020.0,505,9
36,100,2,8,50,4034.0,471,9
37,100,2,8,50,3792.0,484,9
38,100,2,8,50,3889.0,480,9
39,100,2,8,50,4145.0,501,9
40,100,2,8,50,3347.0,510,9
41,100,2,8,50,3381.0,447,8
42,100,2,8,50,4144.0,479,9
43,100,2,8,50,4241.0,527,10
44,100,2,8,50,3896.0,547,10
45,100,2,8,50,3599.0,441,8
46,100,2,8,50,3926.0,496,9
47,100,2,8,50,3858.0,461,8
48,100,2,8,50,3833.0,451,8
49,100,2,8,50,4065.0,501,9
50,100,2,8,50,3566.0,465,9
51,100,2,8,50,3852.0,461,8
52,100,2,8,50,4158.0,506,9
53,100,2,8,50,4153.0,512,9
54,100,2,8,50,3838.0,485,9
55,100,2,8,50,3846.0,474,9
56,100,2,8,50,4020.0,480,9
57,100,2,8,50,3956.0,499,9
58,100,2,8,50,4068.0,448,8
59,100,2,8,50,4147.0,503,9
60,100,2,8,50,4111.0,505,9
61,100,2,8,50,4114.0,511,9
62,100,2,8,50,4152.0,519,9
63,100,2,8,50,3899.0,428,8
64,100,2,8,50,4275.0,519,10
65,100,2,8,50,4090.0,457,8
66,100,2,8,50,4308.0,465,9
67,100,2,8,50,3836.0,462,8
68,100,2,8,50,3963.0,497,9
69,100,2,8,50,3971.0,438,8
70,100,2,8,50,3868.0,481,9
71,100,2,8,50,4228.0,496,9
72,100,2,8,50,3907.0,481,9
73,100,2,8,50,3672.0,515,9
74,100,2,8,50,4184.0,501,9
75,100,2,8,50,4146.0,445,8
76,100,2,8,50,3931.0,460,8
77,100,2,8,50,3955.0,495,9
78,100,2,8,50,3884.0,538,10
79,100,2,8,50,4035.0,493,9
80,100,2,8,50,4191.0,497,9
81,100,2,8,50,4001.0,490,9
82,100,2,8,50,3750.0,477,9
83,100,2,8,50,4308.0,496,9
84,100,2,8,50,3753.0,467,9
85,100,2,8,50,3955.0,458,8
86,100,2,8,50,3879.0,493,9
87,100,2,8,50,3908.0,477,8
88,100,2,8,50,3644.0,485,9
89,100,2,8,50,4069.0,480,9
90,100,2,8,50,3985.0,492,9
91,100,2,8,50,4226.0,525,10
92,100,2,8,50,4007.0,444,8
93,100,2,8,50,4080.0,464,8
94,100,2,8,50,4035.0,513,9
95,100,2,8,50,4235.0,534,10
96,100,2,8,50,4088.0,503,9
97,100,2,8,50,3981.0,479,9
98,100,2,8,50,3741.0,533,10
99,100,2,8,50,3955.0,446,8
100,100,2,8,50,4321.0,521,10
1,100,8,35,50,3992.0,481,9
2,100,8,35,50,4085.0,420,7
3,100,8,35,50,4115.0,457,8
4,100,8,35,50,4175.0,458,8
5,100,8,35,50,3695.0,476,8
6,100,8,35,50,4085.0,473,8
7,100,8,35,50,3772.0,461,8
8,100,8,35,50,3776.0,439,8
9,100,8,35,50,4587.0,486,9
10,100,8,35,50,3938.0,532,10
11,100,8,35,50,4545.0,488,9
12,100,8,35,50,4022.0,431,8
13,100,8,35,50,3830.0,448,8
14,100,8,35,50,3775.0,448,8
15,100,8,35,50,3965.0,465,8
16,100,8,35,50,4055.0,420,7
17,100,8,35,50,4251.0,468,8
18,100,8,35,50,4729.0,485,9
19,100,8,35,50,4304.0,485,9
20,100,8,35,50,4587.0,468,8
21,100,8,35,50,3299.0,468,8
22,100,8,35,50,4836.0,455,8
23,100,8,35,50,4697.0,557,10
24,100,8,35,50,3764.0,475,8
25,100,8,35,50,4124.0,569,10
26,100,8,35,50,4570.0,468,8
27,100,8,35,50,4085.0,401,7
28,100,8,35,50,4104.0,457,8
29,100,8,35,50,4152.0,466,8
30,100,8,35,50,4502.0,430,8
31,100,8,35,50,4510.0,502,9
32,100,8,35,50,3935.0,461,8
33,100,8,35,50,4392.0,452,8
34,100,8,35,50,3530.0,456,8
35,100,8,35,50,4444.0,512,9
36,100,8,35,50,4779.0,463,8
37,100,8,35,50,4175.0,433,8
38,100,8,35,50,4094.0,495,9
39,100,8,35,50,2880.0,396,7
40,100,8,35,50,4741.0,490,9
41,100,8,35,50,3988.0,446,8
42,100,8,35,50,4200.0,423,7
43,100,8,35,50,4217.0,515,9
44,100,8,35,50,3875.0,437,8
45,100,8,35,50,4679.0,445,8
46,100,8,35,50,4304.0,517,9
47,100,8,35,50,4196.0,495,9
48,100,8,35,50,4341.0,433,8
49,100,8,35,50,3660.0,463,8
50,100,8,35,50,3272.0,473,8
51,100,8,35,50,4124.0,463,8
52,100,8,35,50,4536.0,465,8
53,100,8,35,50,4236.0,464,8
54,100,8,35,50,4400.0,496,9
55,100,8,35,50,3644.0,606,11
56,100,8,35,50,4293.0,520,9
57,100,8,35,50,3830.0,416,7
58,100,8,35,50,4377.0,519,9
59,100,8,35,50,4004.0,432,8
